id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
320,stable,medium,200,exponential,12,,sd,4.5,4.5,3.6,3.7,4,4.3,4.7,5,5.6,5.9
321,stable,medium,200,exponential,13,,sd,4.4,4.4,3.6,3.7,4,4.2,4.6,4.8,5.4,5.7
322,stable,medium,200,exponential,14,,sd,4.3,4.2,3.4,3.5,3.9,4,4.4,4.7,5.2,5.4
323,stable,medium,200,exponential,15,,sd,3.8,3.8,3.1,3.2,3.5,3.6,4,4.2,4.6,4.8
324,stable,medium,200,exponential,16,,sd,3.6,3.6,3,3.1,3.3,3.5,3.7,3.9,4.3,4.4
325,stable,medium,200,exponential,17,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.4,4.9,5.1
326,stable,medium,200,exponential,18,,sd,3.4,3.4,2.8,2.9,3.1,3.2,3.5,3.6,4,4.1
327,stable,medium,200,exponential,19,,sd,4.4,4.3,3.5,3.6,3.9,4.1,4.5,4.8,5.4,5.6
328,stable,medium,200,exponential,20,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.5,4.9,5.2
329,stable,short,200,exponential,1,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
330,stable,short,200,exponential,2,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,2
331,stable,short,200,exponential,3,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.5,1.6,1.7
332,stable,short,200,exponential,4,,sd,1.7,1.6,1.4,1.4,1.5,1.6,1.7,1.8,1.9,1.9
333,stable,short,200,exponential,5,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
334,stable,short,200,exponential,6,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
335,stable,short,200,exponential,7,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
336,stable,short,200,exponential,8,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.5,1.6,1.6
337,stable,short,200,exponential,9,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
338,stable,short,200,exponential,10,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
339,stable,short,200,exponential,11,,sd,1.8,1.8,1.6,1.6,1.7,1.8,1.9,1.9,2.1,2.1
340,stable,short,200,exponential,12,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
341,stable,short,200,exponential,13,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
342,stable,short,200,exponential,14,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8
343,stable,short,200,exponential,15,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
344,stable,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
345,stable,short,200,exponential,17,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.6
346,stable,short,200,exponential,18,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
347,stable,short,200,exponential,19,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
348,stable,short,200,exponential,20,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
349,120 days,,834,ebola_case_study,,real-time,sd,4.1,4.1,3.6,3.7,3.9,4,4.2,4.3,4.6,4.7
350,120 days,,1032,ebola_case_study,,retrospective,sd,3.8,3.8,3.4,3.5,3.6,3.7,3.8,3.9,4.1,4.2
351,180 days,,3149,ebola_case_study,,real-time,sd,3.9,3.9,3.7,3.7,3.8,3.9,3.9,4,4.1,4.1
352,180 days,,3532,ebola_case_study,,retrospective,sd,3.9,3.9,3.7,3.7,3.8,3.8,3.9,4,4.1,4.1
353,240 days,,2399,ebola_case_study,,real-time,sd,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
354,240 days,,2483,ebola_case_study,,retrospective,sd,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
355,60 days,,401,ebola_case_study,,real-time,sd,3.4,3.4,2.9,3,3.2,3.3,3.5,3.7,4,4.2
356,60 days,,428,ebola_case_study,,retrospective,sd,3.4,3.3,2.9,3,3.1,3.2,3.5,3.6,3.8,3.9
